5.905725484109155	5.134978140673803	5.844679648260438	5.293002925246911	5.965287999403637	6.812302962658519	6.958321169589255	6.080365355532145	5.680286959404425	5.757220198474038	6.942615638942343	6.797055881235108	6.1359665610728555	6.152465128201114	6.3522312605434035
6.978235928528178	5.711531394211958	6.838948760106465	5.934417865160502	5.881046089175435	5.4224235339270015	6.699829068424632	6.260220210745834	6.000164376133337	6.054138250112809	6.704454032373983	5.128802146432716	6.697138899522177	5.1268988861986635	5.450654950776256
5.3289299844918405	5.36284823063709	5.334129873167703	6.749119231278629	5.55705487536505	6.548006803740495	6.263191884411089	6.67215419136922	5.14227710093974	5.4306599776436615	5.572753649148677	6.1787657438864	5.138555385953448	5.017378888682565	6.969061848802834
6.384945045047887	6.290707681310438	5.181415618436328	6.774998372425435	5.777397542184537	5.13376175743294	6.725883106811662	6.477180789844536	6.189594012126191	5.489968312828454	6.892784425314782	6.841859413005868	6.977270278087563	5.337737780675045	5.9503665538943595
5.0552917532994925	6.255053059294468	6.821759632625451	6.675744270392173	6.3190169390952775	6.841871618070178	6.8640226924991525	5.701546667121252	6.3967084606887905	6.956016042599896	6.989201268481252	5.921583144415604	6.934505524809973	6.897391388433199	5.962786967488553
5.9748341045545015	6.313787853389867	6.778581331311712	6.834242766550205	6.289268659017051	6.976607244919277	5.4074882232945285	6.561010426615749	6.452048338553746	6.930736209110842	6.171763266559191	5.698898006746914	5.970266805556021	6.517193966233251	6.560460210514291
5.823157364434064	5.859024494469938	5.151376735345396	5.5320656422565735	6.8716091709134455	6.9151744900278	6.065166440964976	6.301559403622357	6.253789016256602	6.307422144648938	5.490390381152182	6.194719070011689	5.269116313324821	6.253161818870762	5.553740732036379
5.7084642622048385	6.592612252292365	5.995274256667233	5.388361659964395	5.447310958762671	6.727427429851997	6.494475146794723	6.226285264560507	5.720747749678093	5.8150900528033	6.257264669346237	5.5595806378729735	6.144803543663296	6.648500119631362	5.771893281628295
6.0293034622720025	6.2298038179217805	6.005962757342422	6.583396708952375	6.11998960308873	5.900944140910565	6.4201600278248705	6.530252745147194	6.846986425485836	6.728902818940561	5.577196309447963	5.407345662245976	6.727552752666387	5.416833638732109	6.548028356990295
5.836241202895279	6.316782194775281	5.807033520403469	5.922057315469125	6.854658756087675	5.7925743492436546	6.7109131318843085	6.5346304552974255	5.306518886237821	6.134477599703696	6.837931684781459	6.2920655051572485	5.647780222776903	6.749646113487071	6.246259348855539
5.494838561232034	5.890461662827075	6.7925671280482165	6.626904234817168	6.6995064415914545	5.019124181897043	5.13306593290708	6.534648133898301	5.6617196073619125	5.8327616734232635	5.554423215079103	5.20690910368655	6.823609506801355	6.643268172623816	6.717828632662873
6.918505007644349	6.430628115105286	6.713236799376878	6.0689788120560175	5.56179853084108	5.995036579513416	5.9324825703754644	5.851154494251842	5.496192365219014	5.9753995623893505	5.805988418596593	6.318854137562458	5.434936266473036	5.181772776383526	6.065769942682328
5.959641044348784	6.7625233201077695	6.329494992873005	6.526083844419801	6.3437758465631795	6.640765811183446	6.291930326203382	5.791728946168341	5.814216960644142	5.286280175289881	5.91505470969239	6.425455516181008	5.053593567936881	5.645125432376727	5.17367818896081
5.81981149031808	6.49519332997058	5.23255377099888	6.761094797605853	5.833824846546557	6.510963101498741	6.108911371289488	5.90641446606399	5.777027448128901	5.712797977938324	5.375263189057884	5.352539615276059	5.14906976176626	6.854101973839421	6.576866952772932
5.831322792338096	5.67317622195985	5.2406287769935584	6.136982597224058	6.913917646090721	5.458935473657111	5.431257111871931	6.402537442018598	5.669596144530835	6.309817520153601	6.342980702954808	6.962537980869741	6.637977158513506	6.537691502379663	6.360783365518673
6.7088805357968715	6.5300345835972085	6.201375605301355	5.485538901181007	5.295801538612089	6.22251288567138	5.0128597903400465	6.834251410702651	6.492667425989916	6.80605439372422	6.991209128700168	6.538512750852351	6.858651348887598	6.167614618751191	6.697681596961635
5.728447147748872	5.719099291443021	6.344883358192241	5.149962568139136	6.325158290517295	6.574773003828063	5.418768438206284	6.002573207143472	5.7819829303337125	6.706400935694918	5.318295036321678	5.9052037944242075	6.032959705455434	6.263580806030023	6.563033114210484
6.635922737902421	6.917743162178725	5.664430122490829	6.174127557299764	5.639372522684495	6.867666052301771	5.092317067909274	5.663492121420895	6.08939188947921	5.662720375256043	5.338436698534397	6.338996081924552	6.18548292055572	5.846958518556462	5.235612688727863
6.141669551264846	5.509015809888501	5.066807611430946	6.190838461225204	5.500097319087798	5.089406096770983	6.938241521749158	6.4529275226759975	6.3944132439522985	5.28960303273708	6.5794753348299535	6.989781717614214	5.697055766153387	5.137639969855329	5.34938957989623
6.781983906472174	6.333166203834108	6.803430659391204	5.565639616048833	5.238197466071405	5.683917078438261	6.676809432112373	5.3666760685987285	6.742517642516489	5.929097409794561	6.7109384179737015	6.697452171636421	6.530283393024074	5.996304968747402	5.5175311465867605
5.6353995312327	6.862929631842726	6.11853812855983	6.095669328328033	5.884662984067741	5.370746727921184	6.718033559895258	5.5893445964086235	6.071917736179233	6.257104487463906	6.585454836239774	6.220067955638366	5.176943959070598	6.4937400733387145	6.646695161866643
4.7676522623579665	6.10339497056225	5.764496606240774	5.486406875275805	5.706802440627322	5.966876528644483	5.625857598945844	5.448784999153611	5.725023136132751	5.606798325058957	5.5146277771504355	5.4662061638059445	5.614855336044242	5.1306911588584665	7.3182400939870895
